"acq_PA","acq_PE","acq_tot","sim_id","scenario"
38,30,68,2626,0
53,29,82,2627,0
44,31,75,2628,0
32,31,63,2629,0
43,38,81,2630,0
50,42,92,2631,0
49,40,89,2632,0
37,25,62,2633,0
43,40,83,2634,0
42,38,80,2635,0
38,29,67,2636,0
41,33,74,2637,0
37,31,68,2638,0
41,35,76,2639,0
44,39,83,2640,0
36,25,61,2641,0
44,42,86,2642,0
36,28,64,2643,0
49,44,93,2644,0
46,44,90,2645,0
35,37,72,2646,0
33,41,74,2647,0
41,45,86,2648,0
30,30,60,2649,0
41,34,75,2650,0
42,36,78,2651,0
35,26,61,2652,0
52,34,86,2653,0
49,39,88,2654,0
45,48,93,2655,0
41,35,76,2656,0
37,29,66,2657,0
46,36,82,2658,0
35,24,59,2659,0
40,35,75,2660,0
48,39,87,2661,0
38,34,72,2662,0
37,33,70,2663,0
41,34,75,2664,0
35,37,72,2665,0
47,43,90,2666,0
35,27,62,2667,0
36,37,73,2668,0
40,31,71,2669,0
41,28,69,2670,0
34,41,75,2671,0
52,44,96,2672,0
45,41,86,2673,0
48,47,95,2674,0
37,35,72,2675,0
51,38,89,2676,0
38,29,67,2677,0
36,31,67,2678,0
41,34,75,2679,0
40,34,74,2680,0
34,33,67,2681,0
30,27,57,2682,0
43,45,88,2683,0
33,22,55,2684,0
47,29,76,2685,0
39,41,80,2686,0
30,37,67,2687,0
43,36,79,2688,0
43,46,89,2689,0
41,45,86,2690,0
34,32,66,2691,0
39,34,73,2692,0
32,32,64,2693,0
44,34,78,2694,0
47,40,87,2695,0
39,40,79,2696,0
32,29,61,2697,0
38,38,76,2698,0
35,45,80,2699,0
51,45,96,2700,0
